event_id,transaction_id,booking_id,provider_id,event_type,resource_type,status,message,timestamp
EVT0000976,TXN000909,BK000696,PROV00056,provider_success,transport,failure,resource unavailable,2027-02-25T06:59:00
EVT0000977,TXN000014,BK000580,PROV00110,rollback_success,activity_slot,failure,resource unavailable,2026-11-11T01:20:00
EVT0000978,TXN000854,BK000249,PROV00264,booking_started,transport,failure,rollback initiated,2027-02-07T18:38:00
EVT0000979,TXN000888,BK000724,PROV00271,booking_started,transport,failure,rollback completed,2026-11-25T12:59:00
EVT0000980,TXN000763,BK000855,PROV00047,payment_started,flight_seat,success,request timed out,2026-12-07T19:55:00
EVT0000981,TXN000542,BK000394,PROV00120,booking_confirmed,activity_slot,failure,resource unavailable,2026-12-16T16:33:00
EVT0000982,TXN000991,BK000369,PROV00142,availability_checked,hotel_room,success,payment rejected,2026-10-22T00:40:00
EVT0000983,TXN000853,BK000446,PROV00015,booking_confirmed,activity_slot,pending,provider unavailable,2026-12-02T21:07:00
EVT0000984,TXN000272,BK000312,PROV00068,booking_confirmed,transport,pending,rollback initiated,2026-10-19T16:49:00
EVT0000985,TXN000746,BK000556,PROV00246,booking_started,transport,pending,rollback initiated,2027-01-02T00:10:00
EVT0000986,TXN000570,BK000859,PROV00221,rollback_failure,transport,success,rollback completed,2026-11-23T21:41:00
EVT0000987,TXN000686,BK000864,PROV00197,provider_called,flight_seat,pending,request timed out,2027-01-13T05:54:00
EVT0000988,TXN000413,BK000363,PROV00050,payment_success,hotel_room,failure,rollback completed,2026-10-27T02:31:00
EVT0000989,TXN000171,BK000578,PROV00207,payment_started,activity_slot,failure,resource unavailable,2026-12-15T20:39:00
EVT0000990,TXN000559,BK000194,PROV00130,rollback_success,transport,success,payment rejected,2026-11-16T13:04:00
EVT0000991,TXN000208,BK000228,PROV00076,rollback_success,flight_seat,pending,rollback initiated,2026-12-16T20:15:00
EVT0000992,TXN000372,BK000983,PROV00232,payment_started,flight_seat,success,payment rejected,2027-02-14T07:00:00
EVT0000993,TXN000372,BK000619,PROV00269,provider_success,transport,pending,operation completed,2026-12-28T16:04:00
EVT0000994,TXN000542,BK000113,PROV00089,provider_called,flight_seat,failure,payment rejected,2026-11-08T19:24:00
EVT0000995,TXN000953,BK000950,PROV00011,booking_confirmed,hotel_room,failure,resource unavailable,2027-02-23T10:25:00
EVT0000996,TXN000287,BK000842,PROV00037,rollback_started,activity_slot,failure,provider unavailable,2026-11-19T08:50:00
EVT0000997,TXN000233,BK000682,PROV00093,provider_called,activity_slot,failure,rollback completed,2026-11-08T19:25:00
EVT0000998,TXN000190,BK000212,PROV00282,payment_success,hotel_room,pending,operation completed,2026-12-10T11:00:00
EVT0000999,TXN000145,BK000126,PROV00259,provider_failure,hotel_room,success,provider unavailable,2027-03-09T09:14:00
EVT0001000,TXN000344,BK000428,PROV00185,booking_confirmed,activity_slot,success,operation completed,2027-02-25T19:26:00
EVT0001001,TXN000788,BK000027,PROV00291,rollback_success,activity_slot,success,payment rejected,2026-10-24T14:03:00
EVT0001002,TXN000693,BK000569,PROV00154,booking_cancelled,activity_slot,success,operation completed,2027-03-14T04:34:00
EVT0001003,TXN000903,BK000186,PROV00009,booking_confirmed,activity_slot,success,request timed out,2026-10-31T04:23:00
EVT0001004,TXN000949,BK000331,PROV00065,provider_failure,activity_slot,failure,payment rejected,2027-02-04T19:15:00
EVT0001005,TXN000510,BK000414,PROV00065,provider_success,flight_seat,failure,operation completed,2026-12-17T10:55:00
EVT0001006,TXN000465,BK000519,PROV00026,booking_started,hotel_room,pending,provider unavailable,2027-02-07T12:50:00
EVT0001007,TXN000224,BK000721,PROV00075,resource_locked,transport,success,request timed out,2026-10-21T09:32:00
EVT0001008,TXN000593,BK000188,PROV00147,provider_success,hotel_room,success,rollback initiated,2027-03-04T15:26:00
EVT0001009,TXN000703,BK000984,PROV00297,rollback_failure,hotel_room,success,request timed out,2027-01-17T07:53:00
EVT0001010,TXN000441,BK000732,PROV00088,payment_success,activity_slot,failure,provider unavailable,2027-03-20T12:58:00
EVT0001011,TXN000262,BK000342,PROV00124,rollback_success,flight_seat,failure,resource unavailable,2026-12-17T18:15:00
EVT0001012,TXN000625,BK000956,PROV00081,provider_failure,activity_slot,success,operation completed,2027-01-30T05:34:00
EVT0001013,TXN000629,BK000674,PROV00028,payment_success,hotel_room,success,rollback completed,2027-03-03T13:57:00
EVT0001014,TXN000256,BK000287,PROV00114,provider_success,activity_slot,failure,resource unavailable,2026-11-30T05:54:00
EVT0001015,TXN000680,BK000112,PROV00198,booking_started,activity_slot,failure,resource unavailable,2026-11-23T01:25:00
EVT0001016,TXN000340,BK000592,PROV00214,resource_locked,transport,success,operation completed,2026-12-05T14:34:00
EVT0001017,TXN000550,BK000881,PROV00284,booking_started,hotel_room,success,rollback completed,2027-03-03T18:46:00
EVT0001018,TXN000876,BK000459,PROV00225,payment_success,transport,success,rollback initiated,2026-11-25T01:24:00
EVT0001019,TXN000893,BK000306,PROV00203,resource_locked,activity_slot,failure,provider unavailable,2026-12-07T06:06:00
EVT0001020,TXN000751,BK000641,PROV00080,payment_failure,activity_slot,pending,request timed out,2027-02-05T02:03:00
EVT0001021,TXN000660,BK000776,PROV00067,booking_confirmed,hotel_room,failure,rollback initiated,2027-03-07T12:17:00
EVT0001022,TXN000009,BK000360,PROV00243,rollback_success,flight_seat,pending,payment rejected,2027-02-17T14:51:00
EVT0001023,TXN000385,BK000529,PROV00102,payment_failure,activity_slot,success,provider unavailable,2027-02-24T10:04:00
EVT0001024,TXN000871,BK000917,PROV00170,payment_success,hotel_room,success,rollback initiated,2027-01-26T00:18:00
EVT0001025,TXN000585,BK000917,PROV00202,provider_failure,transport,success,request timed out,2027-03-04T11:43:00
EVT0001026,TXN000077,BK000451,PROV00143,provider_success,flight_seat,pending,rollback initiated,2027-03-11T07:01:00
EVT0001027,TXN000136,BK000303,PROV00060,availability_checked,activity_slot,success,rollback initiated,2027-02-28T18:41:00
EVT0001028,TXN000440,BK000381,PROV00283,resource_locked,transport,success,request timed out,2027-03-09T02:44:00
EVT0001029,TXN000193,BK000122,PROV00247,rollback_success,flight_seat,success,provider unavailable,2027-02-16T10:38:00
EVT0001030,TXN000400,BK000181,PROV00077,payment_started,hotel_room,pending,rollback initiated,2027-03-07T10:32:00
EVT0001031,TXN000212,BK000442,PROV00060,booking_started,activity_slot,pending,payment rejected,2026-11-03T19:44:00
EVT0001032,TXN000510,BK000759,PROV00034,provider_called,flight_seat,pending,provider unavailable,2027-01-06T23:15:00
EVT0001033,TXN000161,BK000150,PROV00014,rollback_failure,activity_slot,failure,request timed out,2027-01-07T03:54:00
EVT0001034,TXN000944,BK000914,PROV00209,booking_cancelled,hotel_room,success,rollback initiated,2027-03-21T17:03:00
EVT0001035,TXN000960,BK000547,PROV00281,rollback_started,hotel_room,pending,rollback initiated,2027-01-17T03:23:00
EVT0001036,TXN000848,BK000372,PROV00107,booking_started,transport,failure,operation completed,2027-03-26T04:38:00
EVT0001037,TXN000642,BK000314,PROV00252,rollback_failure,activity_slot,failure,request timed out,2027-03-05T00:04:00
EVT0001038,TXN000846,BK000514,PROV00071,availability_checked,flight_seat,failure,operation completed,2027-03-20T16:10:00
EVT0001039,TXN000862,BK000049,PROV00157,availability_checked,transport,failure,rollback completed,2027-03-19T19:36:00
EVT0001040,TXN000811,BK000999,PROV00117,provider_failure,transport,success,operation completed,2027-01-19T11:48:00
EVT0001041,TXN000944,BK000579,PROV00165,rollback_failure,transport,pending,operation completed,2027-01-14T03:05:00
EVT0001042,TXN000228,BK000191,PROV00199,provider_failure,activity_slot,success,request timed out,2026-11-27T14:57:00
EVT0001043,TXN000961,BK000404,PROV00195,provider_failure,hotel_room,failure,rollback completed,2027-01-22T14:32:00
EVT0001044,TXN000394,BK000339,PROV00275,availability_checked,transport,pending,provider unavailable,2027-01-11T18:53:00
EVT0001045,TXN000246,BK000193,PROV00213,rollback_failure,hotel_room,failure,rollback initiated,2026-12-21T19:06:00
EVT0001046,TXN000882,BK000578,PROV00239,rollback_success,transport,failure,rollback initiated,2026-12-28T00:13:00
EVT0001047,TXN000686,BK000702,PROV00038,provider_success,hotel_room,failure,rollback completed,2026-12-02T22:09:00
EVT0001048,TXN000584,BK000839,PROV00254,provider_failure,transport,success,resource unavailable,2026-12-07T00:59:00
EVT0001049,TXN000757,BK000747,PROV00019,payment_started,activity_slot,success,operation completed,2026-10-13T16:30:00
EVT0001050,TXN000451,BK000911,PROV00073,rollback_failure,flight_seat,failure,rollback completed,2026-10-27T07:14:00
EVT0001051,TXN000277,BK000585,PROV00130,payment_failure,flight_seat,pending,operation completed,2026-12-16T20:27:00
EVT0001052,TXN000223,BK000830,PROV00277,provider_failure,transport,pending,provider unavailable,2027-01-01T23:24:00
EVT0001053,TXN000634,BK000283,PROV00010,provider_called,activity_slot,failure,operation completed,2027-02-20T10:12:00
EVT0001054,TXN000564,BK000419,PROV00030,rollback_started,flight_seat,success,provider unavailable,2027-03-22T05:33:00
EVT0001055,TXN000068,BK000631,PROV00095,rollback_started,hotel_room,success,payment rejected,2026-12-12T01:50:00
EVT0001056,TXN000838,BK000057,PROV00175,rollback_failure,hotel_room,success,provider unavailable,2027-02-06T14:19:00
EVT0001057,TXN000990,BK000208,PROV00244,payment_failure,transport,pending,payment rejected,2026-12-04T16:48:00
EVT0001058,TXN000004,BK000241,PROV00238,booking_confirmed,activity_slot,failure,rollback initiated,2026-10-26T02:00:00
EVT0001059,TXN000349,BK000425,PROV00300,payment_failure,hotel_room,success,request timed out,2026-11-25T16:01:00
EVT0001060,TXN000334,BK000017,PROV00056,rollback_started,transport,failure,resource unavailable,2026-12-29T19:14:00
EVT0001061,TXN000004,BK000824,PROV00175,rollback_success,hotel_room,pending,rollback completed,2027-03-26T19:40:00
EVT0001062,TXN000145,BK000766,PROV00183,booking_cancelled,flight_seat,pending,operation completed,2027-01-15T06:00:00
EVT0001063,TXN000614,BK000402,PROV00189,payment_success,hotel_room,failure,request timed out,2027-02-17T21:27:00
EVT0001064,TXN000077,BK000004,PROV00050,resource_locked,hotel_room,failure,request timed out,2027-03-13T19:52:00
EVT0001065,TXN000569,BK000839,PROV00256,provider_called,flight_seat,failure,resource unavailable,2026-12-17T10:07:00
EVT0001066,TXN000176,BK000176,PROV00230,payment_started,hotel_room,pending,payment rejected,2026-12-11T12:06:00
EVT0001067,TXN000075,BK000205,PROV00070,rollback_failure,activity_slot,success,rollback completed,2026-11-27T02:11:00
EVT0001068,TXN000096,BK000738,PROV00156,provider_called,transport,success,request timed out,2027-03-28T10:28:00
EVT0001069,TXN000042,BK000874,PROV00106,rollback_success,flight_seat,failure,request timed out,2027-01-22T04:37:00
EVT0001070,TXN000119,BK000710,PROV00086,booking_confirmed,transport,failure,rollback initiated,2026-10-08T09:50:00
EVT0001071,TXN000167,BK000710,PROV00020,resource_locked,activity_slot,pending,resource unavailable,2026-11-19T02:43:00
EVT0001072,TXN000081,BK000574,PROV00061,rollback_failure,flight_seat,failure,rollback completed,2026-10-28T05:27:00
EVT0001073,TXN000581,BK000644,PROV00185,provider_called,hotel_room,failure,payment rejected,2026-10-19T21:00:00
EVT0001074,TXN000294,BK000125,PROV00229,rollback_failure,activity_slot,success,payment rejected,2026-12-20T20:35:00
EVT0001075,TXN000755,BK000350,PROV00291,payment_started,flight_seat,pending,request timed out,2026-12-30T08:21:00
EVT0001076,TXN000262,BK000227,PROV00008,booking_started,hotel_room,success,rollback completed,2027-02-22T16:23:00
EVT0001077,TXN000792,BK000096,PROV00174,payment_failure,activity_slot,pending,rollback initiated,2026-12-15T20:14:00
EVT0001078,TXN000352,BK000589,PROV00255,provider_failure,activity_slot,success,request timed out,2027-01-11T13:16:00
EVT0001079,TXN000957,BK000636,PROV00223,booking_cancelled,activity_slot,pending,resource unavailable,2027-03-28T03:37:00
EVT0001080,TXN000557,BK000857,PROV00282,availability_checked,transport,success,operation completed,2026-12-09T12:52:00
EVT0001081,TXN000624,BK000805,PROV00243,rollback_started,hotel_room,failure,provider unavailable,2027-03-04T11:04:00
EVT0001082,TXN000386,BK000971,PROV00008,booking_cancelled,activity_slot,pending,rollback initiated,2027-02-17T22:21:00
EVT0001083,TXN000165,BK000107,PROV00089,availability_checked,hotel_room,pending,rollback completed,2027-02-12T16:10:00
EVT0001084,TXN000734,BK000899,PROV00239,booking_cancelled,flight_seat,pending,rollback initiated,2026-12-23T07:10:00
EVT0001085,TXN000689,BK000202,PROV00027,availability_checked,flight_seat,success,rollback completed,2026-10-20T11:35:00
EVT0001086,TXN000042,BK000195,PROV00173,provider_called,transport,failure,payment rejected,2026-10-04T16:22:00
EVT0001087,TXN000231,BK000281,PROV00258,provider_success,flight_seat,pending,payment rejected,2027-01-08T00:44:00
EVT0001088,TXN000291,BK000228,PROV00260,availability_checked,activity_slot,pending,rollback initiated,2027-03-11T09:09:00
EVT0001089,TXN000442,BK000359,PROV00036,payment_started,flight_seat,pending,resource unavailable,2027-02-19T15:11:00
EVT0001090,TXN000935,BK000548,PROV00211,availability_checked,flight_seat,success,request timed out,2027-02-19T05:45:00
EVT0001091,TXN000645,BK000226,PROV00024,booking_started,hotel_room,failure,operation completed,2026-10-27T13:02:00
EVT0001092,TXN000017,BK000234,PROV00174,booking_cancelled,transport,failure,payment rejected,2026-12-31T12:44:00
EVT0001093,TXN000280,BK000324,PROV00272,payment_failure,flight_seat,failure,resource unavailable,2026-11-07T03:59:00
EVT0001094,TXN000245,BK000294,PROV00249,booking_cancelled,transport,pending,resource unavailable,2026-11-07T17:45:00
EVT0001095,TXN000375,BK000103,PROV00240,payment_started,flight_seat,success,rollback initiated,2026-11-06T17:59:00
EVT0001096,TXN000041,BK000025,PROV00117,rollback_failure,activity_slot,success,request timed out,2026-11-09T00:50:00
EVT0001097,TXN000251,BK000102,PROV00241,payment_success,activity_slot,success,payment rejected,2027-02-24T01:26:00
EVT0001098,TXN000210,BK000570,PROV00283,resource_locked,activity_slot,failure,provider unavailable,2026-10-03T07:41:00
EVT0001099,TXN000282,BK000044,PROV00026,rollback_failure,transport,failure,request timed out,2027-02-25T03:50:00
EVT0001100,TXN000239,BK000667,PROV00150,provider_failure,transport,pending,resource unavailable,2027-02-15T06:25:00
EVT0001101,TXN000634,BK000550,PROV00127,booking_confirmed,activity_slot,pending,request timed out,2026-10-25T10:21:00
EVT0001102,TXN000115,BK000903,PROV00214,provider_called,flight_seat,success,provider unavailable,2026-11-08T07:56:00
EVT0001103,TXN000163,BK000851,PROV00029,payment_success,hotel_room,pending,provider unavailable,2026-11-27T03:29:00
EVT0001104,TXN000234,BK000630,PROV00270,payment_success,hotel_room,failure,provider unavailable,2027-03-10T10:49:00
EVT0001105,TXN000439,BK000045,PROV00159,resource_locked,transport,failure,rollback completed,2027-01-01T20:44:00
EVT0001106,TXN000929,BK000492,PROV00160,provider_failure,activity_slot,pending,resource unavailable,2027-02-01T19:43:00
EVT0001107,TXN000580,BK000998,PROV00089,booking_started,activity_slot,success,rollback initiated,2026-12-15T20:25:00
EVT0001108,TXN000455,BK000612,PROV00023,payment_failure,activity_slot,failure,request timed out,2026-11-21T00:22:00
EVT0001109,TXN000527,BK000098,PROV00025,payment_failure,hotel_room,pending,rollback completed,2027-01-11T15:53:00
EVT0001110,TXN000620,BK000803,PROV00018,booking_cancelled,transport,failure,rollback initiated,2026-12-05T08:10:00
EVT0001111,TXN000900,BK000314,PROV00202,booking_confirmed,flight_seat,success,rollback initiated,2027-03-06T15:35:00
EVT0001112,TXN000922,BK000384,PROV00276,booking_cancelled,activity_slot,failure,rollback completed,2027-02-13T08:32:00
EVT0001113,TXN000836,BK000812,PROV00043,payment_started,flight_seat,failure,rollback initiated,2027-03-27T11:32:00
EVT0001114,TXN000321,BK000946,PROV00238,payment_failure,activity_slot,pending,provider unavailable,2027-03-15T11:58:00
EVT0001115,TXN000886,BK000642,PROV00046,provider_called,hotel_room,pending,rollback initiated,2026-10-03T09:22:00
EVT0001116,TXN000037,BK000930,PROV00295,rollback_started,transport,pending,rollback completed,2027-01-14T01:31:00
EVT0001117,TXN000844,BK000707,PROV00218,rollback_success,hotel_room,pending,provider unavailable,2027-03-29T16:51:00
EVT0001118,TXN000882,BK000313,PROV00036,payment_failure,transport,success,request timed out,2026-11-10T08:23:00
EVT0001119,TXN000439,BK000081,PROV00155,availability_checked,activity_slot,success,resource unavailable,2027-02-22T02:21:00
EVT0001120,TXN000975,BK000614,PROV00044,rollback_failure,activity_slot,success,operation completed,2027-02-27T14:17:00
EVT0001121,TXN000183,BK000318,PROV00251,provider_called,activity_slot,failure,payment rejected,2027-01-15T23:09:00
EVT0001122,TXN000480,BK000432,PROV00121,resource_locked,flight_seat,success,payment rejected,2026-10-06T21:07:00
EVT0001123,TXN000729,BK000535,PROV00268,resource_locked,transport,pending,rollback completed,2027-02-07T20:52:00
EVT0001124,TXN000850,BK000481,PROV00030,provider_failure,flight_seat,success,payment rejected,2027-03-14T15:28:00
EVT0001125,TXN000638,BK000487,PROV00278,provider_success,transport,pending,payment rejected,2027-02-09T10:56:00
EVT0001126,TXN000232,BK000535,PROV00214,provider_success,transport,failure,operation completed,2027-02-22T19:08:00
EVT0001127,TXN000628,BK000625,PROV00014,provider_called,hotel_room,failure,request timed out,2026-12-02T02:49:00
EVT0001128,TXN000321,BK000107,PROV00284,provider_called,activity_slot,failure,payment rejected,2027-03-25T20:44:00
EVT0001129,TXN000416,BK000385,PROV00030,rollback_failure,flight_seat,pending,request timed out,2027-03-19T03:14:00
EVT0001130,TXN000449,BK000727,PROV00165,rollback_failure,hotel_room,pending,resource unavailable,2027-02-28T17:17:00
EVT0001131,TXN000217,BK000028,PROV00271,provider_success,transport,pending,rollback completed,2027-01-04T08:57:00
EVT0001132,TXN000847,BK000766,PROV00095,resource_locked,activity_slot,failure,request timed out,2027-01-10T21:13:00
EVT0001133,TXN000456,BK000480,PROV00157,rollback_success,activity_slot,failure,rollback initiated,2027-01-10T22:56:00
EVT0001134,TXN000689,BK000602,PROV00069,payment_started,transport,pending,rollback initiated,2027-02-28T02:02:00
EVT0001135,TXN000318,BK000050,PROV00059,payment_success,transport,success,payment rejected,2027-02-02T06:51:00
EVT0001136,TXN000494,BK000661,PROV00003,provider_called,transport,failure,resource unavailable,2027-01-28T12:12:00
EVT0001137,TXN000270,BK000184,PROV00091,provider_success,transport,success,payment rejected,2026-11-11T04:42:00
EVT0001138,TXN000273,BK000558,PROV00248,booking_cancelled,transport,pending,request timed out,2027-03-19T19:10:00
EVT0001139,TXN000818,BK000882,PROV00078,payment_started,flight_seat,failure,provider unavailable,2027-01-31T11:50:00
EVT0001140,TXN000113,BK000186,PROV00002,payment_failure,hotel_room,pending,provider unavailable,2027-01-27T19:04:00
EVT0001141,TXN000704,BK000392,PROV00112,provider_failure,transport,failure,provider unavailable,2026-10-07T15:38:00
EVT0001142,TXN000797,BK000296,PROV00050,booking_confirmed,activity_slot,pending,operation completed,2026-10-30T03:11:00
EVT0001143,TXN000173,BK000882,PROV00177,booking_started,transport,failure,operation completed,2026-10-08T07:50:00
EVT0001144,TXN000184,BK000035,PROV00033,rollback_success,transport,pending,provider unavailable,2027-03-22T18:31:00
EVT0001145,TXN000878,BK000259,PROV00095,provider_called,activity_slot,pending,rollback initiated,2026-11-06T03:44:00
EVT0001146,TXN000958,BK000680,PROV00122,availability_checked,activity_slot,success,operation completed,2026-11-21T04:14:00
EVT0001147,TXN000678,BK000821,PROV00008,provider_called,activity_slot,pending,payment rejected,2026-10-22T14:56:00
EVT0001148,TXN000700,BK000268,PROV00262,booking_started,activity_slot,failure,operation completed,2026-12-06T03:34:00
EVT0001149,TXN000635,BK000309,PROV00142,provider_failure,activity_slot,failure,payment rejected,2026-10-10T17:33:00
EVT0001150,TXN000923,BK000807,PROV00047,rollback_started,hotel_room,success,operation completed,2027-02-05T18:01:00
EVT0001151,TXN000698,BK000896,PROV00226,resource_locked,hotel_room,success,operation completed,2027-01-04T21:24:00
EVT0001152,TXN000050,BK000123,PROV00281,payment_failure,transport,pending,rollback initiated,2027-03-24T19:33:00
EVT0001153,TXN000170,BK000823,PROV00044,availability_checked,flight_seat,failure,rollback initiated,2026-10-18T21:57:00
EVT0001154,TXN000603,BK000868,PROV00123,payment_success,hotel_room,success,request timed out,2027-02-25T03:22:00
EVT0001155,TXN000537,BK000970,PROV00152,payment_failure,transport,failure,provider unavailable,2027-03-26T22:50:00
EVT0001156,TXN000782,BK000011,PROV00291,rollback_success,transport,pending,rollback completed,2026-12-06T16:22:00
EVT0001157,TXN000220,BK000880,PROV00058,availability_checked,flight_seat,failure,rollback completed,2027-01-02T07:57:00
EVT0001158,TXN000717,BK000833,PROV00129,provider_called,transport,pending,payment rejected,2027-02-08T23:38:00
EVT0001159,TXN000053,BK000427,PROV00099,provider_success,flight_seat,success,payment rejected,2027-03-19T15:29:00
EVT0001160,TXN000835,BK000023,PROV00166,rollback_success,transport,success,operation completed,2026-10-19T17:56:00
EVT0001161,TXN000134,BK000302,PROV00244,booking_started,flight_seat,failure,rollback initiated,2026-12-13T11:37:00
EVT0001162,TXN000041,BK000261,PROV00186,rollback_success,activity_slot,pending,operation completed,2026-12-05T15:23:00
EVT0001163,TXN000754,BK000557,PROV00116,payment_success,flight_seat,success,rollback initiated,2027-03-21T23:26:00
EVT0001164,TXN000345,BK000622,PROV00008,booking_confirmed,transport,success,resource unavailable,2027-03-16T03:05:00
EVT0001165,TXN000732,BK000505,PROV00255,rollback_success,hotel_room,failure,provider unavailable,2027-02-17T12:51:00
EVT0001166,TXN000217,BK000887,PROV00230,availability_checked,transport,success,rollback completed,2027-03-25T14:42:00
EVT0001167,TXN000477,BK000654,PROV00084,rollback_success,flight_seat,pending,rollback initiated,2026-10-28T03:07:00
EVT0001168,TXN000045,BK000092,PROV00184,payment_failure,hotel_room,failure,provider unavailable,2026-11-13T21:12:00
EVT0001169,TXN000123,BK000384,PROV00213,booking_confirmed,activity_slot,failure,rollback initiated,2026-12-14T06:27:00
EVT0001170,TXN000903,BK000272,PROV00049,booking_cancelled,transport,success,operation completed,2026-12-19T13:32:00
EVT0001171,TXN000039,BK000315,PROV00286,rollback_success,transport,failure,provider unavailable,2027-01-22T17:04:00
EVT0001172,TXN000323,BK000714,PROV00221,rollback_started,hotel_room,pending,request timed out,2026-12-16T01:47:00
EVT0001173,TXN000349,BK000526,PROV00066,rollback_failure,hotel_room,failure,resource unavailable,2027-01-22T05:56:00
EVT0001174,TXN000857,BK000051,PROV00241,rollback_failure,activity_slot,success,provider unavailable,2027-01-22T13:27:00
EVT0001175,TXN000794,BK000646,PROV00090,rollback_failure,activity_slot,pending,operation completed,2026-11-26T05:26:00
EVT0001176,TXN000778,BK000457,PROV00111,provider_failure,activity_slot,success,payment rejected,2026-11-24T09:04:00
EVT0001177,TXN000271,BK000613,PROV00122,provider_success,flight_seat,pending,rollback completed,2026-12-08T13:48:00
EVT0001178,TXN000248,BK000626,PROV00238,rollback_started,flight_seat,failure,request timed out,2026-12-10T00:33:00
EVT0001179,TXN000429,BK000043,PROV00024,availability_checked,transport,failure,operation completed,2026-10-13T21:00:00
EVT0001180,TXN000994,BK000887,PROV00192,rollback_started,flight_seat,success,rollback completed,2026-12-06T01:16:00
EVT0001181,TXN000218,BK000272,PROV00086,booking_started,activity_slot,failure,resource unavailable,2026-12-15T10:26:00
EVT0001182,TXN000629,BK000088,PROV00051,payment_started,transport,pending,operation completed,2027-02-08T22:46:00
EVT0001183,TXN000983,BK000561,PROV00182,payment_started,flight_seat,failure,operation completed,2026-11-13T05:31:00
EVT0001184,TXN000666,BK000783,PROV00204,payment_started,hotel_room,pending,resource unavailable,2027-03-15T00:57:00
EVT0001185,TXN000111,BK000868,PROV00239,provider_failure,hotel_room,success,operation completed,2027-03-19T03:22:00
EVT0001186,TXN000225,BK000992,PROV00281,resource_locked,transport,success,request timed out,2027-02-02T10:30:00
EVT0001187,TXN000139,BK000817,PROV00132,provider_failure,hotel_room,failure,operation completed,2027-02-10T11:49:00
EVT0001188,TXN000283,BK000408,PROV00099,rollback_failure,activity_slot,pending,request timed out,2026-10-27T01:07:00
EVT0001189,TXN000980,BK000878,PROV00296,availability_checked,transport,pending,request timed out,2027-01-26T16:25:00
EVT0001190,TXN000839,BK000515,PROV00109,booking_started,activity_slot,success,payment rejected,2026-10-29T02:03:00
EVT0001191,TXN000878,BK000459,PROV00244,payment_success,transport,success,rollback completed,2027-03-11T16:33:00
EVT0001192,TXN000628,BK000049,PROV00141,resource_locked,flight_seat,failure,rollback initiated,2027-02-18T12:28:00
EVT0001193,TXN000473,BK000092,PROV00065,booking_started,transport,failure,rollback initiated,2026-12-19T01:52:00
EVT0001194,TXN000724,BK000016,PROV00296,payment_success,transport,pending,rollback initiated,2026-10-20T20:25:00
EVT0001195,TXN000792,BK000145,PROV00115,booking_started,activity_slot,pending,rollback completed,2027-02-18T18:53:00
EVT0001196,TXN000783,BK000925,PROV00181,availability_checked,flight_seat,failure,rollback completed,2027-02-14T03:05:00
EVT0001197,TXN000806,BK000503,PROV00072,rollback_success,transport,success,payment rejected,2027-01-12T05:44:00
EVT0001198,TXN000687,BK000389,PROV00056,booking_cancelled,activity_slot,failure,operation completed,2026-11-19T08:57:00
EVT0001199,TXN000717,BK000379,PROV00272,booking_started,hotel_room,success,payment rejected,2027-02-12T08:24:00
EVT0001200,TXN000777,BK000129,PROV00186,rollback_failure,flight_seat,success,operation completed,2027-02-24T11:20:00
EVT0001201,TXN000753,BK000340,PROV00133,provider_called,transport,pending,rollback initiated,2027-01-22T13:35:00
EVT0001202,TXN000912,BK000670,PROV00256,availability_checked,hotel_room,success,operation completed,2027-03-05T20:06:00
EVT0001203,TXN000833,BK000619,PROV00093,payment_started,activity_slot,failure,payment rejected,2027-03-13T18:53:00
EVT0001204,TXN000304,BK000436,PROV00052,booking_confirmed,hotel_room,success,rollback initiated,2026-12-01T16:10:00
EVT0001205,TXN000257,BK000613,PROV00226,payment_failure,flight_seat,failure,provider unavailable,2026-11-10T12:25:00
EVT0001206,TXN000940,BK000968,PROV00090,payment_started,activity_slot,failure,provider unavailable,2026-10-12T12:36:00
EVT0001207,TXN000028,BK000703,PROV00171,rollback_success,hotel_room,success,resource unavailable,2026-10-27T00:22:00
EVT0001208,TXN000493,BK000140,PROV00087,provider_failure,activity_slot,failure,rollback completed,2027-03-27T04:49:00
EVT0001209,TXN000443,BK000233,PROV00164,payment_started,activity_slot,failure,rollback initiated,2026-11-24T07:26:00
EVT0001210,TXN000473,BK000975,PROV00080,availability_checked,transport,failure,rollback completed,2027-03-02T11:17:00
EVT0001211,TXN000359,BK000784,PROV00026,payment_success,transport,failure,operation completed,2026-11-29T14:14:00
EVT0001212,TXN000457,BK000241,PROV00235,availability_checked,activity_slot,pending,rollback completed,2026-10-08T06:51:00
EVT0001213,TXN000958,BK000385,PROV00283,provider_success,transport,pending,payment rejected,2026-11-30T02:54:00
EVT0001214,TXN000158,BK000533,PROV00249,availability_checked,activity_slot,failure,provider unavailable,2027-03-07T20:07:00
EVT0001215,TXN000879,BK000518,PROV00232,booking_cancelled,hotel_room,success,payment rejected,2027-03-23T15:03:00
EVT0001216,TXN000481,BK000480,PROV00106,availability_checked,transport,failure,resource unavailable,2027-01-05T02:33:00
EVT0001217,TXN000644,BK000504,PROV00117,provider_called,transport,pending,rollback initiated,2026-10-29T01:20:00
EVT0001218,TXN000309,BK000406,PROV00107,booking_cancelled,flight_seat,pending,request timed out,2027-02-19T03:57:00
EVT0001219,TXN000136,BK000560,PROV00194,provider_success,flight_seat,pending,request timed out,2027-01-13T13:25:00
EVT0001220,TXN000432,BK000833,PROV00092,resource_locked,flight_seat,pending,operation completed,2027-01-20T23:51:00
